,cluster,topic,doc_type,source,article_id,sentence,sentence_id,cosine_similarity,textblob_polarity
175,3,GMO & organic,Comment,nytimes,175.0,I grant you that GMOs can help solve some issues related to food production - sure - and that they can even be nutritionally superior to non-GMOs.,27248.0,0.5843721628189087,0.39999999999999897
176,3,GMO & organic,Comment,nytimes,175.0,GMO foods are proving to not cut down on the need for pesticides as Roundup becomes less effective over time.,27143.0,0.5841941833496094,0.09259259259259199
177,3,GMO & organic,Comment,nytimes,175.0,"There are two possibilities: GMO foods are perfectly safe, or GMO foods are unsafe for human consumption.",27464.0,0.584034264087677,0.25
178,3,GMO & organic,Comment,nytimes,175.0,"Years ago Consumer Reports pointed out that more ""organic"" food was sold than was grown.",27509.0,0.5822057127952576,0.5
179,3,GMO & organic,Comment,nytimes,175.0,"Have they ever admitted that organic farming practices represent a higher food safety risk, which is why most of the produce recalls have been from organic (or transition following the same practice rules).",27176.0,0.5787253379821777,0.1875
180,3,GMO & organic,Comment,nytimes,175.0,The effect of GMO food on health has not been established and could not possible be at such an early stage of mass consumption.,27294.0,0.577836811542511,0.03333333333333299
181,3,GMO & organic,Comment,nytimes,175.0,"Most people want the labels because they believe that GMO food is dangerous, something not supported by any evidence.",27105.0,0.5762406587600708,-0.049999999999999004
182,3,GMO & organic,Comment,nytimes,175.0,I am not sure if non-GMO foods are healthier to eat but they are certainly better for the environment.,27099.0,0.575178861618042,0.125
183,3,GMO & organic,Comment,nytimes,175.0,"The idea that GMO food, which has been consumed now for less than 15 years, has been ""the most studied"" is nonsense, and in most cases the people funding the studies are the companies such as Monsanto that stand to benefit from ""safe"" results.",27208.0,0.5737611055374146,0.266666666666666
184,3,GMO & organic,Comment,nytimes,175.0,"I think that it is important for all supermarkets, not just Whole Foods, to label their foods as genetically modified.",27545.0,0.5725772380828857,0.30000000000000004
185,3,GMO & organic,Comment,nytimes,175.0,"Of course General Mills, Pillsbury and Kellogg's use GMO grains in all their products made with grains.",26695.0,0.5711294412612915,0.05
186,3,GMO & organic,Comment,nytimes,175.0,"That said, I do not oppose labeling, however, I do not think that this will cause people to rise up and reject GMO foods, which seems to be the hidden assumption of most labeling supporters.",27277.0,0.568922758102417,0.16666666666666602
187,3,GMO & organic,Comment,nytimes,175.0,Getting a standard-bearer like Whole Foods to insist on GMO labeling is the next best alternative.,26703.0,0.5687954425811768,0.39999999999999897
188,3,GMO & organic,Comment,nytimes,175.0,I understand the benefits and hazards of GMOs and do not think most pose a hazard but I do want to know whether or not my food does contain GMO's without the only option of buying organic.,27270.0,0.5684475898742676,0.25
189,3,GMO & organic,Comment,nytimes,175.0,"Rich, GMOs have done no such thing for pesticide use.",27132.0,0.5676066875457764,0.1875
190,3,GMO & organic,Comment,nytimes,175.0,"I hope that companies which claim to be healthy, like Kashi, but, which, to my understanding, use GMO soy and other GMO ingredients in their products, actually remove the GMO ingredients from their products prior to the 5-year period discussed above.",26997.0,0.5673448443412781,0.075
191,3,GMO & organic,Comment,nytimes,175.0,"I think that a lot of people are having a reflexive reaction to the fact that companies like Monsanto are behind these ingredients, and do not stop to consider the science behind them.",27363.0,0.5658385157585144,-0.4
192,3,GMO & organic,Comment,nytimes,175.0,"Regardless of your stance on the safety of GMO food, people should be able to make an informed choice one way or another based.",26749.0,0.5623108744621277,0.5
193,3,GMO & organic,Comment,nytimes,175.0,GMOs are too new to be deemed safe for humans.,27442.0,0.5604783892631531,0.31818181818181795
194,3,GMO & organic,Comment,nytimes,175.0,"I believe that genetically modified foods are examples of great agricultural advances over the past several decades, and pose no danger to anyone.",27477.0,0.5597199201583862,0.18333333333333304
195,3,GMO & organic,Comment,nytimes,175.0,Not a single scientific study has found that genetically modified foods cause any harm.,27539.0,0.558801531791687,0.035714285714285005
196,3,GMO & organic,Comment,nytimes,175.0,I do not see anything wrong with labelling GMO foods.,27479.0,0.5577095746994019,-0.5
197,3,GMO & organic,Comment,nytimes,175.0,Many people have allergic reactions to GMO food that can be life threatening.,26907.0,0.5558158159255981,0.5
198,3,GMO & organic,Comment,nytimes,175.0,Many people have allergic reactions to GMO food that can be life threatening.,26965.0,0.5558158159255981,0.5
199,3,GMO & organic,Comment,nytimes,175.0,That difference is what makes GMOs so very frightening to many concerned people.,27053.0,0.5532524585723877,-0.07500000000000001
200,3,GMO & organic,Comment,nytimes,175.0,"There may be no evidence GMO food is dangerous, but there is no evidence that it is not.",27142.0,0.5526520013809204,-0.6000000000000001
201,3,GMO & organic,Comment,nytimes,175.0,"What will happen is that the sales of foods labeled GMO-free will skyrocket, and big corporate food producers will realize that given a choice, people will choose foods that are chemical/pesticide free.",27414.0,0.551499605178833,0.133333333333333
202,3,GMO & organic,Comment,nytimes,175.0,you are correct; there is no categorical difference between GMOs and the sort of plant breeding that has taken place over the past several thousand years.,27086.0,0.5509429574012756,-0.125
203,3,GMO & organic,Comment,nytimes,175.0,"Now maybe Whole Foods will stop putting canola oil, which more often than not is GMO or contaminated with same, into nearly everything they sell.",26706.0,0.5497796535491943,0.19999999999999898
204,3,GMO & organic,Comment,nytimes,175.0,GMO and non-GMO to explain why we have so many ffood allergies now compared to 25 years ago.,27580.0,0.5495744943618774,0.5
205,3,GMO & organic,Comment,nytimes,175.0,"In addition to the uncertain long term effects of GMO's (we are the guinea pigs here), there is also the threat to bio diversity.",27193.0,0.5489468574523926,-0.05
206,3,GMO & organic,Comment,nytimes,175.0,"Before 5 years goes by, I bet Whole Foods and the manufacturers of products containing GMO's will be required by law to label the stuff they sell containing GMO's.",27224.0,0.5481907129287721,0.2
207,3,GMO & organic,Comment,nytimes,175.0,Whole Foods never claimed not to sell GMO foods.,26781.0,0.5478744506835938,0.2
208,3,GMO & organic,Comment,nytimes,175.0,"GM pollen, superweeds and other fruits of Monsanto's corrupt and unethical practices have already been unleashed and may not be able to be contained.",26888.0,0.5477226972579956,-0.041666666666666005
209,3,GMO & organic,Comment,nytimes,175.0,"Be they safe of not for human health (and time will tell), GMO's skew what would have been the normal and natural evolution of these species.",27196.0,0.5473472476005554,0.1875
210,3,GMO & organic,Comment,nytimes,175.0,"They have for years identified foods containing ingredients from gm crops as not being allowed, so in effect a small percentage of what they carry will be impacted.",27171.0,0.5463442802429199,-0.25
211,3,GMO & organic,Comment,nytimes,175.0,"If GMO is harmless, it should not matter, right?",27467.0,0.5459551215171814,0.28571428571428503
212,3,GMO & organic,Comment,nytimes,175.0,Many of us are starting boycotts of any company that uses any GMO food ingredients in any of its products.,26976.0,0.5457882881164551,0.25
213,3,GMO & organic,Comment,nytimes,175.0,"The fact that Monsanto uses GMO technology, does not make the technology responsible for the sins of Monsanto.",26889.0,0.5456554889678955,0.2
214,3,GMO & organic,Comment,nytimes,175.0,"How can we trust that ""organic"" really is or that ""non-GMO"" really is?",27011.0,0.5453546643257141,0.2
215,3,GMO & organic,Comment,nytimes,175.0,The health consequences of eating genetically modified organisms are largely unknown and have not been shown to be safe to eat-there may be unpredictable consequences.,27347.0,0.5449826121330261,0.077777777777777
216,3,GMO & organic,Comment,nytimes,175.0,"No matter how much information you give me about bio-technology, I am not going to put GMO food in my body.",27141.0,0.5426902770996094,0.2
217,3,GMO & organic,Comment,nytimes,175.0,A major threat of genetically modified food comes in the form of modifying genes to induce insecticide resistance such as Round-up Ready corn.,27070.0,0.5411105155944824,0.08750000000000001
218,3,GMO & organic,Comment,nytimes,175.0,"What data there is, done before Monsanto put the clamp down on scientists, showed clear harms from the foods.",27291.0,0.54036945104599,-0.027777777777777003
219,3,GMO & organic,Comment,nytimes,175.0,I do not care what lobbyists and special interest groups think; the issue of GMOs is strictly a scientific one.,27360.0,0.5399014949798584,0.35714285714285704
220,3,GMO & organic,Comment,nytimes,175.0,"Now if the dairy industry gets its way with the FDA, I hope they demand that any dairy products sold in its stores that contain aspartame or other artificial sweeteners will also have to be labeled.",27095.0,0.5387766361236572,-0.3625
221,3,GMO & organic,Comment,nytimes,175.0,"GMO labeling legislation should be how we deal with this issue, but mountains of lobbyist cash and Big Food propaganda will not allow it.",26702.0,0.5375998020172119,-0.05
222,3,GMO & organic,Comment,nytimes,175.0,Exactly how do you know there is no difference between GMO and non-GMO foods?,26947.0,0.5362274050712585,0.25
223,3,GMO & organic,Comment,nytimes,175.0,"No agricultural plants are per se regulated by FDA, although certain plant products may be regulated as drugs.",27234.0,0.5346491932868958,0.214285714285714
224,3,GMO & organic,Comment,nytimes,175.0,"Whole Foods carries many fruits and vegetables that are not organic, but they clearly label them as such when they are put on sale.",27016.0,0.5345803499221802,0.19999999999999898
225,3,GMO & organic,Comment,nytimes,175.0,Drinking pesticide they are also forced to buy from Monsanto.,27117.0,0.5341258645057678,-0.30000000000000004
226,3,GMO & organic,Comment,nytimes,175.0,"""Having a bad reaction from eating GMO food"" or ""being able to distinguish GMO from non-GMO by taste"" is a completely different argument.",26816.0,0.5308854579925537,-0.06666666666666599
227,3,GMO & organic,Comment,nytimes,175.0,"If Whole Foods had made that claim, or done something more serious such as banning GMO from their stores, I could understand your position.",26817.0,0.5294374823570251,0.091666666666666
228,3,GMO & organic,Comment,nytimes,175.0,say what you will about the science behind GMOs.,27436.0,0.5294225811958313,-0.4
229,3,GMO & organic,Comment,nytimes,175.0,"The European Union has banned GMOs, as have Australia, Japan, the UK and two dozen other countries that recognize that a lack of long term studies and testing may be hiding disastrous health defects.",27351.0,0.5294200181961061,-0.21875000000000006
230,3,GMO & organic,Comment,nytimes,175.0,Richard Huber: that is not true if you have an allergic reaction to GMO foods.,26960.0,0.5292922258377075,-0.17500000000000002
231,3,GMO & organic,Comment,nytimes,175.0,"You have, honestly, no idea whether GMO food is safe any more than you could determine that stents, Vioxx, female hormone therapy or dozens of other medically ""safe"" drugs and procedures were safe-until, oops, they weren't.",27209.0,0.5285781621932983,0.179166666666666
232,3,GMO & organic,Comment,nytimes,175.0,"So in five years Whole Foods will be the first to label genetically modified food is all usual hype, Where all that counts is profits.",27330.0,0.5279093980789185,0.06666666666666599
233,3,GMO & organic,Comment,nytimes,175.0,But its unethical to be against accurate labeling just because your personal values have no opinion on GMOs.,26821.0,0.5267254114151001,0.2
234,3,GMO & organic,Comment,nytimes,175.0,"that is part of the problem, we do not know, we are all guinea pigs for Monsanto and other GM food companies.",26838.0,0.5260041356086731,-0.125
235,3,GMO & organic,Comment,nytimes,175.0,"Whole Foods was the first big chain to endorse Non-GMO labelling, they sit on the board of the Non-GMO Project, the only private, independent GMO testing and verification labeling effort in the country.",26743.0,0.5238159894943237,0.075
236,3,GMO & organic,Comment,nytimes,175.0,A in diets that introduction may have also made that GMO rice an allergen to people sensitive to daffodils and related plants.,26957.0,0.5236753821372986,0.05
237,3,GMO & organic,Comment,nytimes,175.0,"Unfortunately, most of the studies that end up getting reported in the States were funded by non other than Monsanto.",27192.0,0.5234208106994629,0.1875
238,3,GMO & organic,Comment,nytimes,175.0,Monsanto was advised by McKinsey and Co. many years ago to get into the seed business.,27118.0,0.5207066535949707,0.5
239,3,GMO & organic,Comment,nytimes,175.0,"There is very little data on GMO, b/c the owners of the patents do not allow scientists access to the products - an unprecedented situation, supported by the Roberts court.",27290.0,0.5176299214363098,0.178124999999999
240,3,GMO & organic,Comment,nytimes,175.0,The fear of GMOs is the equivalent of climate change denialism in terms of complete scientific ignorance.,27242.0,0.5174765586853027,0.1
241,3,GMO & organic,Comment,nytimes,175.0,GM means that genetic material has been taken from another species and inserted into seeds that will change the very chemical makeup of that food.,27111.0,0.5133243203163147,0.2
242,3,GMO & organic,Comment,nytimes,175.0,"If they are shown to have no adverse effects on the environment and our bodies, who really cares if the food we eat has been genetically modified?",27361.0,0.5120160579681396,0.2
243,3,GMO & organic,Comment,nytimes,175.0,I too belong to a food co-op that is stringent about not allowing genetically-modified food on its shelves; they only sell organic produce and dry goods.,27322.0,0.5119847059249878,-0.03333333333333299
244,3,GMO & organic,Comment,nytimes,175.0,"it is the added fructose, sodium, trans fats, saturated fats, and cholesterol that we should worry about, and whether the food is fresh, not whether it has been genetically improved.",27425.0,0.5118322968482971,0.30000000000000004
245,3,GMO & organic,Comment,nytimes,175.0,The GMO controversy is silly.,27513.0,0.5110905170440674,-0.5
246,3,GMO & organic,Comment,nytimes,175.0,It is food that has had artificially mutated genes added from other organisms.,27037.0,0.5107173919677734,-0.3625
247,3,GMO & organic,Comment,nytimes,175.0,"), I will be accepting of GMO crops; until then, I demand that readily-accessible information be made available to me - on the product's label will be just fine - in order that I might make an informed choice about buying/eating it.",26765.0,0.5097133517265321,0.40833333333333305
248,3,GMO & organic,Comment,nytimes,175.0,Ummm Whole Foods sells conventional and organic so why would it be strange to see them buying conventional produce?,27021.0,0.5087071061134338,-0.033928571428570996
249,3,GMO & organic,Comment,nytimes,175.0,It is also worth noting that the company that produces the bulk of GMO's also is the same company that brought us Agent Orange (and now suggests that that may need to be used to keep the Roud-Up Ready resistant weeds at bay).,27204.0,0.5056059360504149,0.16666666666666602
250,3,GMO & organic,Comment,nytimes,175.0,"Generally speaking, 'GMO' refers to organisms whose DNA was modified by means of gene splicing, rather than the more traditional methods of breeding/cross breeding.",27033.0,0.5040993094444275,0.18333333333333304
251,3,GMO & organic,Comment,nytimes,175.0,This is good news for those of us allergic to genetically modified foods.,27493.0,0.5016889572143555,0.7000000000000001
252,3,GMO & organic,Comment,nytimes,175.0,"Another lady writes that GMO tomatoes that are modified to keep fresh longer are ""harboring"" bacteria while they stay fresh and freaks out about eating bacteria.",27523.0,0.5015163421630859,0.30000000000000004
253,3,GMO & organic,Comment,nytimes,175.0,This shows that Whole Foods has joined the ranks of the climate change deniers in that they endorse junk science.,27538.0,0.5007320642471313,0.2
254,3,GMO & organic,Comment,nytimes,175.0,You would greatly benefit from doing just a little bit of reading on GMOs.,27051.0,0.5006343126296997,0.30625
255,3,GMO & organic,Comment,nytimes,175.0,And companies like Whole Foods may need 5 years to change their labels if the food processing companies first have to find someone to grow the traditional crops a year or more in advance.,27385.0,0.4958436489105225,0.2375
256,3,GMO & organic,Comment,nytimes,175.0,"That being said, it still takes time to move a very big and very resistant group of suppliers, so giving them lead time is fine and gives strength to the legislative movement for GMO labeling.",26801.0,0.4951597154140472,0.20555555555555505
257,3,GMO & organic,Comment,nytimes,175.0,"So if we are going to label food as genetically modified then everything, except or maybe wild caught fish o game would have to be so labelled.",27392.0,0.4946624934673309,-0.15000000000000002
258,3,GMO & organic,Comment,nytimes,175.0,"Then there are the artificial genes added to elongate the shelf life of produce, which means that it will hold way more bacteria before rotting.",27044.0,0.4929775297641754,-0.049999999999999004
259,3,GMO & organic,Comment,nytimes,175.0,where is the science the GMOs are safe?,27284.0,0.4921534657478333,0.5
260,3,GMO & organic,Comment,nytimes,175.0,"No doubt that his is a movement that started in co-ops and whole foods but, if you were paying attention, you would see Non-GMO Project labeling on products in all supermarkets.",26856.0,0.4912826716899872,0.2
261,3,GMO & organic,Comment,nytimes,175.0,"In America, they aren’t even labeled, much less banned, so the majority of the populace has no idea that they are eating lab-created DNA on a daily basis.",27355.0,0.4904683232307434,-0.08333333333333301
262,3,GMO & organic,Comment,nytimes,175.0,Afraid to draw attention to how many of their suppliers and products contain GMOs?,26794.0,0.4896987080574036,-0.049999999999999004
263,3,GMO & organic,Comment,nytimes,175.0,"it is a step in the right direction simply because it gives the consumer more information, not unlike the Nutrition Fact chart on all products.",27439.0,0.488673985004425,0.26190476190476103
264,3,GMO & organic,Comment,nytimes,175.0,The fact that these sort of changes probably would not take place naturally is not important for the same reason that corn would probably not arise naturally is unimportant.,27088.0,0.486149400472641,-0.2
265,3,GMO & organic,Comment,nytimes,175.0,"If GM crops are so great, let the companies who make them be proud and put their name on them.",26843.0,0.4857138395309448,0.8
266,3,GMO & organic,Comment,nytimes,175.0,"We are surrounded by intrusive corporate marketing nearly everywhere, strange how Monsanto and the like are fighting so hard NOT to have their name out there or their products identified.",26844.0,0.483617901802063,-0.060416666666666015
267,3,GMO & organic,Comment,nytimes,175.0,"During some seasons of the year organic produce is not available and the non organic items are carried to satisfy customers who want to buy the product anyway, as well as those who prefer to pay less for their produce.",27017.0,0.4811237454414368,-0.18333333333333304
268,3,GMO & organic,Comment,nytimes,175.0,So it is a little different than simply accelerating natural breeding; and its goal is to allow the use of more chemicals.,26825.0,0.4795597791671753,0.08249999999999902
269,3,GMO & organic,Comment,nytimes,175.0,"Most of all, most selective breeding and modification has been open to all to benefit and not controlled by 2 - 3 companies wielding patents over the food chain.",26763.0,0.4768607616424561,0.33333333333333304
270,3,GMO & organic,Comment,nytimes,175.0,I do not work for WF and I am not endorsing all their policies but this is huge and very good for the GMO labeling movement.,26745.0,0.4691370725631714,0.655
271,3,GMO & organic,Comment,nytimes,175.0,"Regarding food labeling and ingredients and transparency, though, I think that the more useful, informative, and complete labels can be, the better.",27400.0,0.4688936471939087,0.35000000000000003
272,3,GMO & organic,Comment,nytimes,175.0,There are many INDUSTRIAL and NON-FOOD uses for corn as well.,26914.0,0.467420905828476,0.5
273,3,GMO & organic,Comment,nytimes,175.0,"Just like the tobacco industry, the proponents of GMO foods will fight this for years; I am glad Whole Foods is at least on the bandwagon, although I think 5 years is a ridiculously long to wait for truth in packaging.",26753.0,0.4666221737861633,0.08750000000000001
274,3,GMO & organic,Comment,nytimes,175.0,"<a href=""http://shopOrganic.com"" title=""shopOrganic.com"" target=""_blank"">shopOrganic.com</a> only offers organic and GMO-free, they made that move last year - so I do not understand why Whole Foods, looking 5 years out, is getting so much press.",27536.0,0.4661113619804382,0.08333333333333301
275,3,GMO & organic,Comment,nytimes,175.0,"Like WFM, TJ's is a store I enjoy, but do not kid yourself that the absence of GMO means wholesomeness or quality.",27165.0,0.4654766321182251,0.19375
276,3,GMO & organic,Comment,nytimes,175.0,"Does that include, corn, wheat, apples, grapes, other fruits and vegetable , most of all that are genetically modified for decades and acceptable for people to use every day.",27155.0,0.4625893533229828,0.1875
277,3,GMO & organic,Comment,nytimes,175.0,And the timeline for studying Monsanto effects has been how many years?,27275.0,0.4604088664054871,0.5
278,3,GMO & organic,Comment,nytimes,175.0,"The reality is genetically modified food like corn, wheat, soya, eggs, fresh fruits / vegetable have been sold in the US, UK, EU for over a decade or more.",27325.0,0.4597756266593933,0.4
279,3,GMO & organic,Comment,nytimes,175.0,"do not give Cheerios, or any other cheap packaged garbage to your kids until the results are in on the effects of GMO food products on human health.",26696.0,0.4586468935012818,0.091666666666666
280,3,GMO & organic,Comment,nytimes,175.0,"I have boycotted them for at least five years, and the announcement a few years ago that GMOs were detected in some of their house-brand foods was confirmation to me that I did the right thing.",27321.0,0.4582246541976929,-0.07142857142857101
281,3,GMO & organic,Comment,nytimes,175.0,It is meticulously documented showing how government agencies under political pressure from the biotech industry have hidden facts and spun the public rhetoric to be misleading.,27548.0,0.4564608335494995,-0.055555555555555004
282,3,GMO & organic,Comment,nytimes,175.0,"exactly what is the definition of ""genetically modified"" food?",27026.0,0.4554863572120666,0.25
283,3,GMO & organic,Comment,nytimes,175.0,I would like to see one comment about a person having a bad reaction from eating GMO food.,26802.0,0.4544082283973694,-0.6999999999999991
284,3,GMO & organic,Comment,nytimes,175.0,"Problem is that all over the US, weeds' resistance to Monsanto's Roundup - once considered unfathomable or impossible by all those serious people in white coats - has grown exponentially.",27256.0,0.4542902112007141,-0.33333333333333304
285,3,GMO & organic,Comment,nytimes,175.0,I applaud WF's decision because I try to steer clear of GMOs and now I will have more info.,27491.0,0.4530341327190399,0.30000000000000004
286,3,GMO & organic,Comment,nytimes,175.0,that is what they said about margarine/tobacco/HFCS/ artificial sweeteners/soft drinks/tylenol/DDT/and a host of other artificial junk perpetrated upon us for profit.,27110.0,0.4515417814254761,-0.4416666666666661
287,3,GMO & organic,Comment,nytimes,175.0,"Why is it then when a country insists on GMO labels the US takes them to court, but when a private company does it, it is all right?",27228.0,0.45003050565719604,0.14285714285714202
288,3,GMO & organic,Comment,nytimes,175.0,"Probably - but it is hard to be sure, especially when a huge corporation (Monsanto) needs it to be safe.",26827.0,0.4496381580829621,0.221666666666666
289,3,GMO & organic,Comment,nytimes,175.0,"A regular person would have little or no way to know for certain they had a bad reaction specifically to a GM crop, since they are not presently labeled here in the US.",26837.0,0.4464934468269348,-0.134642857142857
290,3,GMO & organic,Comment,nytimes,175.0,"By ""non-partisan"" I mean scientific and nutritionist experts who are not paid or encouraged by any company *or* the government.",27406.0,0.4436782002449036,-0.3125
291,3,GMO & organic,Comment,nytimes,175.0,"I am not opposed to the right to know, but what good is ""more information"" when the consumer is misinformed about bio-technology?",27104.0,0.4436710476875305,0.495238095238095
292,3,GMO & organic,Comment,nytimes,175.0,You say the people against GM food are silly and stupid but I ask you where is your data that these experiments with our food chain are safe?,27080.0,0.4420924186706543,-0.266666666666666
293,3,GMO & organic,Comment,nytimes,175.0,"However, this policy is about labeling and allowing consumers who have their own personal (religious, medical, spiritual, whatnot) reasons to make an informed choice.",26818.0,0.42187273502349854,0.12
294,3,GMO & organic,Comment,nytimes,175.0,"I discovered I was allergic to GMO corn when I began having an allergic reaction with my throat swelling and constricting every time I ate my favorite breakfast cereal, Corn Chex.",26961.0,0.4216932058334351,0.5
295,3,GMO & organic,Comment,nytimes,175.0,"Maybe we would not need to infringe on personal liberties by banning large, sugary drinks if the ""wonder"" of GM corn did not make them so cheap and, therefore, so easy to consume in abundance.",27186.0,0.4210996627807617,0.26190476190476103
296,3,GMO & organic,Comment,nytimes,175.0,"""I would like to see one comment about a person having a bad reaction from eating GMO food."".",26836.0,0.4119179248809815,-0.6999999999999991
297,3,GMO & organic,Comment,nytimes,175.0,"One guy writes how he developed an allergy to his Corn Chex, and after some time realize that his allergy emerged around the same time as Corn Chex started using GMO corn.",27515.0,0.39451318979263306,0.05
298,3,GMO & organic,Comment,nytimes,175.0,"Francois: I discovered I was allergic to GMO corn when I began having an allergic reaction with my throat swelling and constricting every time I ate my favorite breakfast cereal, Corn Chex.",26903.0,0.3913625478744507,0.5
299,3,GMO & organic,Comment,nytimes,175.0,"Why not make the Label itself for the Product, Can, Jar, or Box a Bright Color.",26985.0,0.27991098165512085,0.7000000000000001
300,4,Garbage 2,Comment,,,,,,
301,5,Food products & taste,Comment,nytimes,175.0,Roundup ready soybeans and grains have a lot of Roundup residue.,26958.0,0.4011872410774231,0.2
302,5,Food products & taste,Comment,nytimes,175.0,For example the higher fiber harvest wheat crumpets are discontinued along with higher fiber sugar free small sized pudding cups.,27167.0,0.3615942299365997,0.1625
303,5,Food products & taste,Comment,nytimes,175.0,I cannot tell you how many times I have opened the plastic wrapped veggies or chopped mixes from TJ's only to find broccoli that is black with decay at the cut or peppers rotting in plastic containers.,27164.0,0.36094799637794495,0.111111111111111
304,5,Food products & taste,Comment,nytimes,175.0,"That was many years ago and when I noticed the taste of chicken from the supermarket seemed different, not fresh, I stopped eating it.",27534.0,0.33587121963500977,-0.062499999999999015
305,5,Food products & taste,Comment,nytimes,175.0,"Corn can be found in more than 3,500 different products.",26915.0,0.33108392357826233,0.25
306,5,Food products & taste,Comment,nytimes,175.0,"I have always thought the best way to sell food would be to slap a label on it that says ""Low Cyanide!"".",27454.0,0.3123752176761627,0.5
307,5,Food products & taste,Comment,nytimes,175.0,I discovered a few years later that Chex had switched to GMO corn and figured it out.,26906.0,0.28008583188056946,-0.1
308,5,Food products & taste,Comment,nytimes,175.0,I discovered a few years later that Chex had switched to GMO corn and figured it out.,26964.0,0.28008583188056946,-0.1
309,5,Food products & taste,Comment,nytimes,175.0,round-up ready soy beans).,26813.0,0.2777221202850342,0.2
310,5,Food products & taste,Comment,nytimes,175.0,The more on the label(s) the better.,27426.0,0.2419940531253815,0.5
311,6,Food safety,Comment,nytimes,175.0,These additives may or may not have a long term effect on humans.,26925.0,0.4928781986236572,-0.05
312,6,Food safety,Comment,nytimes,175.0,"And of course, lack of magnesium, manganese, zinc, and other essential nutrients leads to a compromised immune system that can no longer protect us from disease, including cancer.",27506.0,0.4632930159568786,-0.0625
313,6,Food safety,Comment,nytimes,175.0,"Actually, for starters, RoundUp Ready soybeans have been shown to have lower concentrations of folic acid - a vitamin that, when consumed in abundance, can help prevent cervical cancer and devastating birth defects in humans.",26979.0,0.4612606465816498,-0.266666666666666
314,6,Food safety,Comment,nytimes,175.0,"Lack of cobalt in ""RoundUp Ready"" foods can lead to an inability of our body to make vitamin B-12 that regulates cell growth, resulting in sterility and inability to remember.",27505.0,0.4483934938907623,0.2
315,6,Food safety,Comment,nytimes,175.0,"These ingredients, even if they survive the processing step, would be present in such minute quantity as to be unable to elicit an allergic response.",26978.0,0.4458865821361542,-0.16666666666666602
316,6,Food safety,Comment,nytimes,175.0,"The Bt-toxin that kills insects by splitting open their stomach, also can often put holes in our gut and the resulting leakage of ""gut contents"" can cause an immune reaction that can result in attention deficit disorder, MS, ALS, and other neurological diseases.",27507.0,0.4458340704441071,-0.0625
317,6,Food safety,Comment,nytimes,175.0,"As long as we do not introduce chemicals, there should be no difference.",26806.0,0.4335556328296661,-0.05
318,6,Food safety,Comment,nytimes,175.0,"You may think we are using less herbicides with RoundUpReady, but the concentration used is probably increased by people spraying as they see resistance and secondary chemicals are added to the tanks.",27386.0,0.4314286410808563,-0.23333333333333306
319,6,Food safety,Comment,nytimes,175.0,"A recent study found that 93 per cent of blood samples taken from pregnant women and 80 per cent from umbilical cords tested positive for traces of Bt toxins, a by-product of GM food.",26776.0,0.4302551448345184,0.186868686868686
320,6,Food safety,Comment,nytimes,175.0,So exactly with what is the canola oil contaminated?,26715.0,0.4090279936790466,0.25
321,6,Food safety,Comment,nytimes,175.0,"In any case, the danger, if any, may be increased likelihood of disease that are on the rise in the US, maybe of allergies, autism, etc., rather than an outright negative reaction to once eating GMO food.",26828.0,0.4062885642051697,-0.30000000000000004
322,6,Food safety,Comment,nytimes,175.0,"These things are poisons, and should not be eaten or allowed to run off into our water supply negatively impacting your health, environment and children’s future.",27353.0,0.3985704183578491,-0.15
323,6,Food safety,Comment,nytimes,175.0,You are mostly made of bacteria.,27526.0,0.3827077746391296,0.5
324,6,Food safety,Comment,nytimes,175.0,Even people striving for clean diets would be amazed if they had lab tests done on their tissue and blood samples.,26736.0,0.38086485862731934,0.366666666666666
325,6,Food safety,Comment,nytimes,175.0,"On the other hand, they do not seem to worry about eating shrimp and swordfish which are high in arsenic and mercury which we KNOW are bad for you.",27453.0,0.3744310736656189,-0.221666666666666
326,6,Food safety,Comment,nytimes,175.0,Are the chemicals safe?,26826.0,0.3738480508327484,0.5
327,6,Food safety,Comment,nytimes,175.0,I suspect the incidences of irritable bowel syndrome would decrease significantly if more people knew what Canola can do to a body.,26712.0,0.3577209413051605,0.5
328,6,Food safety,Comment,nytimes,175.0,Do you remember when mankind felt DDT and Thalidomide were perfectly safe?.,26949.0,0.34127214550971985,0.5
329,6,Food safety,Comment,nytimes,175.0,"First, he just knows its ""around the same time"" and can in no way know if this allergy started from his first box of GMO Chex.",27517.0,0.33065783977508545,0.16666666666666602
330,6,Food safety,Comment,nytimes,175.0,A lot of kids today have severe nut allergies and I know adults who developed the allergy as adults and have to carry an epi-pen.,26841.0,0.3264734447002411,0.1
331,6,Food safety,Comment,nytimes,175.0,it is the sort of modern magic that results in tobacco plants that fluoresce thanks to jelly fish genes.,27034.0,0.3194007873535156,0.30000000000000004
332,6,Food safety,Comment,nytimes,175.0,"For what it is worth, it took about 20 years before widespread smoking was correlated with cancer and then it took decades before the tobacco industry said, ""well, maybe"".",26927.0,0.31248390674591064,0.30000000000000004
333,7,Research,Comment,nytimes,175.0,"The bottom line is that genetically modified organisms have not been proven in any way to be safe, and most of the studies are actually leaning the other direction, which is why many of the world’s countries have banned genetically engineered foods.",27354.0,0.4356145262718201,0.275
334,7,Research,Comment,nytimes,175.0,Another risk is simply the lack of long term testing of the effects of engineered genes.,27073.0,0.3920832574367523,-0.025
